model,season,location,asof,horizon,wis,y,q50,log_growth,w0.01,c0.01,w0.025,c0.025,w0.05,c0.05,w0.1,c0.1,w0.15,c0.15,w0.2,c0.2,w0.25,c0.25,w0.3,c0.3,w0.35,c0.35,w0.4,c0.4,w0.45,c0.45,over,under,base_wis,logwis
prod_ours,2023-24,06,2023-10-14,1,15.669197877279009,76.0,81.87279501859385,0.18565905734605198,599.3182934181666,1.0,409.4515521995853,1.0,291.941150658407,1.0,201.35183601781762,1.0,149.97766674163063,1.0,116.34555081589653,1.0,90.13522392013985,1.0,68.8509829291023,1.0,49.5545864586226,1.0,32.31820855997127,1.0,15.714256639649577,1.0,0.0,0.0,27.8272832645,2.8135625778652957
prod_ours,2023-24,06,2023-10-14,2,22.27122225192884,97.0,86.18188949325669,0.23695235173360266,907.7744476895025,1.0,623.7720782682021,1.0,442.23860488857696,1.0,291.4093050292872,1.0,212.89634983741053,1.0,162.74934771446988,1.0,124.91068693717706,1.0,94.54534769610338,1.0,67.86823797593965,1.0,43.19719526163777,1.0,21.503853344416697,1.0,0.0,0.0,39.0731684588,3.1472175007276384
prod_ours,2023-24,06,2023-10-14,3,73.43543187441118,231.0,86.18188949325669,0.23695235173360266,1026.2192223515458,1.0,713.0177177986026,1.0,524.6397884032148,1.0,348.8884704107359,1.0,252.08202676777583,1.0,187.36603040576557,0.0,143.27739128253924,0.0,106.65008824790515,0.0,75.94070240868302,0.0,49.31119604374267,0.0,23.732034248259026,0.0,0.0,0.0,99.0281349503,4.309932063346328
prod_ours,2023-24,36,2023-10-14,0,5.885802396891096,33.0,21.856016161745725,-0.17362031516843607,116.09837206586526,1.0,82.26956296885311,1.0,62.583857686320805,1.0,44.58627296996128,1.0,34.09538521232333,1.0,26.53851652134704,1.0,20.68153897169315,1.0,16.053451958892776,0.0,11.203879911583943,0.0,7.868165818228462,0.0,3.4969625858793165,0.0,0.0,0.0,11.0543340595,1.9294616681483676
prod_ours,2023-24,36,2023-10-14,1,13.989484209437414,47.0,19.819808181205932,-0.2714146872085548,212.41165049142302,1.0,133.79634847783169,1.0,93.55336744942976,1.0,61.96955777918376,1.0,45.61279578196031,1.0,35.20586385014965,0.0,26.8467401538513,0.0,20.555742326308735,0.0,14.831929632530077,0.0,9.479038695359357,0.0,4.371203232349146,0.0,0.0,0.0,16.0702772067,2.7073489025456805
prod_ours,2023-24,36,2023-10-14,2,19.476516982889287,56.0,18.14024860473067,-0.3599633886472176,331.77080525078645,1.0,202.83332313539327,1.0,131.13609697047434,1.0,81.81224528028528,1.0,59.2330163448712,1.0,44.72243211345685,0.0,33.60750082900137,0.0,24.987433653628912,0.0,17.647441057170568,0.0,11.375725919338967,0.0,5.470621286506034,0.0,0.0,0.0,21.1788294495,3.0192787165130426
prod_ours,2023-24,36,2023-10-14,3,39.12314888029,88.0,17.233236174494134,-0.4112566830347682,457.58428023872483,1.0,277.1342849309358,1.0,178.34509187984514,1.0,104.30642947720135,1.0,70.8635317879866,0.0,51.863567442315926,0.0,39.31850597841617,0.0,29.02439776756907,0.0,20.452371502446248,0.0,13.124207212278625,0.0,6.693688628175883,0.0,0.0,0.0,31.8983947561,3.6919534465614343
prod_ours,2023-24,42,2023-10-14,0,5.299185949287856,38.0,37.67726025428392,-0.10861288209233862,175.72479675369001,1.0,126.94900089829366,1.0,95.70438648758298,1.0,67.1059223375153,1.0,51.24955609296942,1.0,40.47593633090612,1.0,31.985348101738424,1.0,24.33408780519392,1.0,17.606064896873608,1.0,11.401660983307352,1.0,5.667806314398369,1.0,0.0,0.0,8.6632759954,1.8404204106498343
prod_ours,2023-24,42,2023-10-14,1,10.1901878833391,49.0,35.53984653445416,-0.16701511367383487,423.80586234803405,1.0,265.5000102046711,1.0,175.6904856376376,1.0,111.94871835608447,1.0,81.9624545107047,1.0,61.47342462541061,1.0,47.22496340220695,1.0,35.539846534454156,1.0,25.30898159559538,1.0,15.988487376441135,0.0,7.93205479037556,0.0,0.0,0.0,12.7573403443,2.415037312472342
prod_ours,2023-24,42,2023-10-14,2,13.80689053502268,30.0,34.70273970789309,-0.19085098032931072,1056.5481172624277,1.0,567.1703371086749,1.0,339.0632011710258,1.0,190.44679696082338,1.0,128.2954458126856,1.0,91.8726341688163,1.0,67.49108795029713,1.0,49.656831340471754,1.0,35.16075063268876,1.0,22.70601306367905,1.0,10.906575336766402,1.0,0.0,0.0,16.0376985275,2.6950926491135916
prod_ours,2023-24,42,2023-10-14,3,30.619108823327995,81.0,35.69424655669003,-0.16268010336261435,1931.986840205693,1.0,1116.4896229416124,1.0,648.5775509160106,1.0,324.2441840041339,1.0,203.9628411042591,1.0,138.93635581692627,1.0,97.07124782951207,1.0,68.11803919103714,1.0,46.399244086648494,0.0,29.320758725377427,0.0,13.82105143006551,0.0,0.0,0.0,25.0913344199,3.4537616474286796
prod_ours,2023-24,56,2023-10-14,0,1.4056675030630361,4.0,4.612721676955824,0.14252370713653117,68.65728341359474,1.0,41.51787365492332,1.0,28.67007439249011,1.0,18.457143304714535,1.0,13.883212528483375,1.0,10.031769881417537,1.0,7.730803374348049,1.0,6.142787653005115,1.0,3.866458479604471,1.0,2.3779173597362604,1.0,1.5250606985364135,1.0,0.0,0.0,1.2512767295,0.8778274130995479
prod_ours,2023-24,56,2023-10-14,2,4.505283116040771,1.0,6.150295569274433,0.43020577958831213,161.4629176228737,1.0,107.98054188820403,1.0,76.87869461593041,1.0,48.591243849691814,1.0,35.36419952332799,1.0,26.39233616251554,1.0,19.616366689598497,0.0,14.65450211339912,0.0,10.512217157682556,0.0,6.254386394366487,0.0,3.0851583396629714,0.0,0.0,0.0,2.829863488,1.7057081977424633
prod_ours,2023-24,56,2023-10-14,3,3.5694665869448587,5.0,6.035805135261076,0.41141489551061666,152.2198153395422,1.0,103.373739811099,1.0,74.69308854885581,1.0,48.43357760803616,1.0,35.46035516965882,1.0,26.240659830143372,1.0,20.05352920780932,1.0,14.659507390911998,1.0,10.519725073951873,1.0,6.909071960407981,1.0,3.161015610147234,1.0,0.0,0.0,1.7351655852,1.5193964775127424
member,2023-24,02,2023-10-21,0,3.576952022494175,30.0,25.6844802496306,0.2013644904306459,85.34553282766255,1.0,64.81712193327556,1.0,50.63837651037153,1.0,38.302758485781396,1.0,29.9985606064606,1.0,24.627538515265503,1.0,18.994184517718693,1.0,14.660930855571213,1.0,10.848209236725872,1.0,7.089372711452015,0.0,3.6696722818913337,0.0,0.0,0.0,10.5616512712,1.5210332793124741
member,2023-24,02,2023-10-21,1,3.9748989865617905,33.0,28.76661787958627,0.3146931757376492,99.18293579950974,1.0,78.23060341573505,1.0,60.76605181244584,1.0,44.56177132912695,1.0,35.22768836059317,1.0,28.10909228958557,1.0,22.0032637487854,1.0,17.217048013526316,1.0,12.153210362489169,1.0,8.234800359551059,0.0,4.1174001797755295,0.0,0.0,0.0,11.9986689142,1.6044050661957376
member,2023-24,02,2023-10-21,2,5.578210254830957,39.0,30.880501348316464,0.3856025226743027,129.70581736958152,1.0,99.75806512701128,1.0,79.10819916886224,1.0,57.50958573966864,1.0,44.51078965363371,1.0,34.99790152809199,1.0,27.79245121348482,1.0,20.86904115481593,1.0,14.808880982889189,1.0,9.695295787642682,0.0,4.654710617258942,0.0,0.0,0.0,15.90756563,1.8837627105930745
member,2023-24,02,2023-10-21,3,9.113549597052941,17.0,30.880501348316464,0.3856025226743027,193.52433765512723,1.0,144.19191886582576,1.0,108.36612573219507,1.0,76.19161167543386,1.0,57.537797384712235,1.0,45.29140197753081,1.0,34.43409602705264,0.0,26.71185945961582,0.0,19.476846620628773,0.0,12.401471413293041,0.0,6.076605181244581,0.0,0.0,0.0,2.7619369582,2.3138760690433786
member,2023-24,06,2023-10-21,0,16.632037943072458,76.0,45.16106009228567,-0.10178779227946852,124.423328825685,1.0,94.89652713663578,1.0,75.54869150683626,1.0,55.3081343541119,1.0,43.82980325836734,0.0,35.2680600879375,0.0,27.649628627930007,0.0,21.19048664216139,0.0,15.474960893655059,0.0,10.134580567990227,0.0,5.4234890029488625,0.0,0.0,0.0,16.3225637941,2.869717584911953
member,2023-24,06,2023-10-21,1,33.7140417578426,97.0,42.38097328432278,-0.16532348719991158,130.01633427757886,1.0,99.55797708651312,1.0,77.76586124967658,0.0,57.150456585057015,0.0,45.161060092285666,0.0,35.92183129855417,0.0,28.376358442591812,0.0,21.80307247580948,0.0,15.650039911239816,0.0,10.134580567990227,0.0,5.513815436165899,0.0,0.0,0.0,28.1112503544,3.5471442667086825
member,2023-24,06,2023-10-21,2,158.37451138779258,231.0,39.63113436669967,-0.23240797469653268,159.90662875409217,0.0,119.07220184837958,0.0,91.21122511191206,0.0,64.85012716895983,0.0,49.77722228427568,0.0,39.7896062530577,0.0,30.93494312793185,0.0,23.96301147753934,0.0,17.49061509998957,0.0,11.70252445413304,0.0,5.529925725585997,0.0,1.0,0.0,91.4451463622,5.071256850105906
member,2023-24,06,2023-10-21,3,283.18536681414525,372.0,37.98098778700962,-0.27493729229875563,241.38621079198495,0.0,173.21081441049213,0.0,127.30340657850672,0.0,86.63550303418067,0.0,64.83311089580293,0.0,49.345633533713624,0.0,39.13809436167824,0.0,29.842204689793274,0.0,21.703421592576923,0.0,13.819882592713952,0.0,6.464073707019665,0.0,1.0,0.0,164.6783653294,5.6496267252949774
member,2023-24,36,2023-10-21,0,5.752349122047557,47.0,38.74005838182608,0.045956252350167336,138.8056997413886,1.0,102.48323438864486,1.0,80.52849755988957,1.0,58.62967945477544,1.0,46.49358819128052,1.0,36.39120143177678,1.0,28.84266176282837,1.0,21.987600703198584,1.0,15.893782413136101,1.0,10.595854942090732,0.0,5.329970859525041,0.0,0.0,0.0,14.4625759778,1.9098904624213122
member,2023-24,36,2023-10-21,1,7.259898521471315,56.0,46.62176174519922,0.23114950972169543,180.21259656413537,1.0,136.1277466930692,1.0,105.8624192554683,1.0,77.22897897775506,1.0,60.248973582910665,1.0,47.96973773572536,1.0,37.959226138344526,1.0,28.91498048016276,1.0,21.191709884181464,1.0,13.774611424717953,0.0,6.658720816963381,0.0,0.0,0.0,19.8738262564,2.1114123019212583
member,2023-24,36,2023-10-21,2,17.02750471249061,88.0,55.09844569887181,0.39820359438486164,277.3646179308573,1.0,208.35869237792946,1.0,160.96511995765624,1.0,112.31606238616176,1.0,85.38220642819616,1.0,66.56803448198951,1.0,51.919689216244585,0.0,39.077516167239516,0.0,28.60880834364498,0.0,18.294011759482316,0.0,9.423257444227964,0.0,0.0,0.0,33.4162583363,2.8918986312144077
member,2023-24,36,2023-10-21,3,30.31929243487208,123.0,62.89365614239548,0.5305273897341125,504.32424317734325,1.0,365.41298311506216,1.0,271.17057370747557,1.0,181.44025729564862,1.0,136.44725400384107,1.0,103.9392448863659,1.0,81.01555706478061,0.0,60.25049729182018,0.0,42.91534001712553,0.0,28.023464998935083,0.0,13.6532254182872,0.0,0.0,0.0,47.9134076669,3.444234279388231
member,2023-24,42,2023-10-21,0,4.8248302292191205,49.0,44.70179659969687,0.015824059280524463,119.43886238403599,1.0,94.15811995001413,1.0,75.45724186016596,1.0,55.40634553248077,1.0,43.566896842397405,1.0,34.54229737249304,1.0,27.549597748029434,1.0,21.339667826616058,1.0,15.468337411106198,1.0,10.203554721492388,1.0,5.114688697292948,0.0,0.0,0.0,9.0798589897,1.7621298538286005
member,2023-24,42,2023-10-21,1,11.421015224909933,30.0,49.78154621329879,0.12345472347288997,155.44033817621866,1.0,120.78623573591435,1.0,94.89305890987916,1.0,68.9744560092647,1.0,53.39540913725463,1.0,42.66989675425611,0.0,33.82592481093478,0.0,25.676297682027446,0.0,19.114510457865464,0.0,12.244265665790856,0.0,6.0956995363223,0.0,0.0,0.0,13.3543262762,2.5193898143007734
member,2023-24,42,2023-10-21,2,12.825409762361653,81.0,57.90914559506186,0.27468569319681346,270.2447233163124,1.0,197.0942850077544,1.0,151.10072086666435,1.0,106.5000464671851,1.0,81.9124871759677,1.0,64.48227941178466,1.0,50.92222971701592,1.0,38.66763498198766,0.0,27.549597748029427,0.0,17.73234459096812,0.0,8.55385620279364,0.0,0.0,0.0,23.4489258744,2.6265081861996644
member,2023-24,42,2023-10-21,3,16.67260416166698,89.0,69.55976628318409,0.45799669563095313,588.7847573749701,1.0,413.491618547196,1.0,293.61449687917633,1.0,193.9407020533007,1.0,144.26488902629444,1.0,110.10801163629046,1.0,83.56585802386348,1.0,63.42213984643255,1.0,45.78688288124817,1.0,29.590308692327916,0.0,14.558120674678342,0.0,0.0,0.0,27.4539032424,2.8720156530428853
member,2023-24,50,2023-10-21,2,1.2680997796587286,2.0,2.083982662312267,0.04113362386867365,62.26603733079601,1.0,39.59567058393307,1.0,27.09177461005947,1.0,16.671861298498136,1.0,12.503895973873602,1.0,9.628348357503082,1.0,7.702678686002466,1.0,5.837440999762126,1.0,2.2422956531239175,1.0,1.965957661674134,1.0,1.9055256764138577,1.0,0.0,0.0,1.0722385295,0.8189423794562957
member,2023-24,50,2023-10-21,3,2.052101694826824,5.0,3.851339343001233,0.6552737885421,105.91554477098724,1.0,66.68744519399255,1.0,42.85568742710333,1.0,26.959375401008632,1.0,18.755843960810402,1.0,13.620695666111628,1.0,10.419913311561334,1.0,8.335930649249068,1.0,4.326278315436184,1.0,3.8311953479144747,1.0,2.083982662312267,0.0,0.0,0.0,2.3275769444,1.1158304335836096
member,2023-24,56,2023-10-21,1,2.6755857754905317,1.0,5.422159174643612,0.08105619539397776,43.282238387892754,1.0,29.821875460539868,1.0,22.082774687700386,1.0,15.362784328156902,1.0,11.4830428376042,0.0,9.546124836961976,0.0,7.066487900064123,0.0,5.994732067952693,0.0,3.95423470257749,0.0,3.2819841572275075,0.0,1.4525472340103383,0.0,0.0,0.0,1.8078588339000001,1.301712514654117
member,2023-24,56,2023-10-21,2,1.5440991681553902,5.0,5.676755614254923,0.1269419624317066,47.69879332543283,1.0,35.0066596212387,1.0,26.499329625240463,1.0,18.549530737668324,1.0,14.953471839435124,1.0,11.438376708380284,1.0,9.590790966185892,1.0,7.102247346385827,1.0,4.900360638286644,1.0,3.1524525481331542,1.0,1.892251871418308,1.0,0.0,0.0,1.3611199509,0.9337766259112853
member,2023-24,56,2023-10-21,3,2.354903071377651,9.0,6.183176912556108,0.2123942904705182,68.01600725144644,1.0,48.79943257179251,1.0,37.05142102673135,1.0,26.207102677444126,1.0,19.412459516910417,1.0,15.320351588221685,1.0,11.748011545061159,1.0,8.771963250282393,1.0,6.183176912556108,1.0,4.348735019128803,0.0,2.335858221518354,0.0,0.0,0.0,2.630842503,1.2104228792097709
prod_ours,2023-24,02,2023-10-21,0,4.209323259036284,30.0,27.39141186646406,0.2657070910089104,129.4611601881465,1.0,94.527196327853,1.0,72.93998266117522,1.0,51.42062506570444,1.0,40.06126338176839,1.0,31.85155528438525,1.0,24.69095878469624,1.0,19.02895497945643,1.0,13.65581206793162,1.0,8.542091226962938,1.0,4.434197838905618,0.0,0.0,0.0,10.5616512712,1.6504499546291187
prod_ours,2023-24,02,2023-10-21,1,7.475054536765331,33.0,34.933963860293495,0.5089370947684024,269.3995235924113,1.0,193.16117903228965,1.0,141.01504627550017,1.0,97.25422942967046,1.0,72.95033629649525,1.0,55.74502417945151,1.0,43.375936667220344,1.0,32.86279325539446,1.0,23.631799081963244,1.0,15.412042879541254,1.0,7.703602266421125,1.0,0.0,0.0,11.9986689142,2.1371270882623676
prod_ours,2023-24,02,2023-10-21,2,10.212989532480126,39.0,39.56537269600364,0.6334318711342277,361.1550347468561,1.0,262.00241015873075,1.0,196.74363814090017,1.0,134.92806586073038,1.0,100.6920134796695,1.0,77.12977820182141,1.0,59.57931970673646,1.0,44.3524550058072,1.0,32.85970153076712,1.0,21.55444502780953,1.0,10.715770096292182,1.0,0.0,0.0,15.90756563,2.417072885961865
prod_ours,2023-24,02,2023-10-21,3,15.508367133984164,17.0,39.56537269600364,0.6334318711342277,353.05170692350794,1.0,263.24440449125905,1.0,201.59050434873717,1.0,142.93111196598016,1.0,107.87657084522039,1.0,84.24245296978663,1.0,64.95111751570559,0.0,50.33054811669804,0.0,35.98848597608548,0.0,22.980540452386254,0.0,11.159464093744617,0.0,0.0,0.0,2.7619369582,2.8038673514046155
prod_ours,2023-24,06,2023-10-21,0,15.84566095494736,76.0,45.23326265405975,-0.10019028980507416,171.16654140322964,1.0,128.0805704481339,1.0,98.45326908560551,1.0,70.16404366593957,1.0,54.29800609904403,1.0,43.254343841611345,0.0,34.051291960417444,0.0,25.834865941343004,0.0,19.236225443796897,0.0,11.977231580352097,0.0,6.39520168600491,0.0,0.0,0.0,16.3225637941,2.824093113544809
prod_ours,2023-24,06,2023-10-21,1,28.747779238426045,97.0,42.33403865349195,-0.1664315466703501,317.9786038809229,1.0,215.76822659006075,1.0,154.07794282251186,1.0,103.18845669226417,1.0,77.41276919849045,0.0,59.88615790176044,0.0,46.13792790714095,0.0,34.79710688398255,0.0,24.87578866688511,0.0,15.70130569141432,0.0,8.141987277730756,0.0,0.0,0.0,28.1112503544,3.3927544817575153
prod_ours,2023-24,06,2023-10-21,2,122.82713193715557,231.0,38.90060588249139,-0.25101317953965774,513.5390071587079,1.0,333.1453765089116,1.0,222.98684818980072,0.0,138.400252440045,0.0,99.50315466754044,0.0,74.9439108095503,0.0,57.14462838057153,0.0,43.302298790503706,0.0,31.180136517949514,0.0,20.257512468576234,0.0,9.951317783893145,0.0,0.0,0.0,91.4451463622,4.8188864956663275
prod_ours,2023-24,06,2023-10-21,3,229.19509347688765,372.0,37.091275376328994,-0.29864122852891256,713.1059417840398,1.0,458.82316303228777,1.0,298.46399542916964,0.0,174.84982319819184,0.0,121.04188112878306,0.0,89.56186005503831,0.0,66.66370989732091,0.0,49.75658891946573,0.0,35.93169474105627,0.0,23.476827754130614,0.0,11.043662257432686,0.0,0.0,0.0,164.6783653294,5.438927181885513
prod_ours,2023-24,36,2023-10-21,0,7.164712352691791,47.0,35.59897256708342,-0.03860113567789598,183.44344800675975,1.0,130.25494578781843,1.0,99.17460954094838,1.0,69.37243993115257,1.0,53.43602327282785,1.0,42.4161528650031,1.0,32.45788675234077,1.0,24.761387042560195,1.0,18.12869206662497,0.0,12.12948044635814,0.0,5.681855201509954,0.0,0.0,0.0,14.4625759778,2.0998214964928343
prod_ours,2023-24,36,2023-10-21,1,12.047516215233196,56.0,36.25738413324995,-0.02027485186003022,388.2380766634985,1.0,256.10929577690644,1.0,175.98337872015327,1.0,114.73193696995028,1.0,83.26133957498442,1.0,64.7413842141848,1.0,49.856543014311605,1.0,37.18164624026167,1.0,26.558318743044047,0.0,17.38627437373804,0.0,8.376228839313747,0.0,0.0,0.0,19.8738262564,2.5685977873193453
prod_ours,2023-24,36,2023-10-21,2,26.6585988098378,88.0,36.64600117199764,-0.009613598804643709,706.7290041722898,1.0,431.37578522465793,1.0,292.043520586812,1.0,171.57713588348577,1.0,118.41030427111309,1.0,87.95040281279434,1.0,66.86604971362833,0.0,49.856543014311605,0.0,35.3936719265841,0.0,22.55050315651977,0.0,11.244887891691036,0.0,0.0,0.0,33.4162583363,3.3199366673192627
prod_ours,2023-24,36,2023-10-21,3,44.39676657294377,123.0,36.25738413324995,-0.02027485186003022,914.0769126622075,1.0,609.3512830140113,1.0,397.3815891364913,1.0,235.8378704382311,1.0,157.05429073713276,1.0,112.88543887009837,1.0,82.11231112530136,0.0,59.37078974309091,0.0,41.670570413263206,0.0,26.757302904596763,0.0,12.74799299666114,0.0,0.0,0.0,47.9134076669,3.815440881650707
prod_ours,2023-24,42,2023-10-21,0,5.957843955873471,49.0,43.87528530241725,-0.0028384495341764997,174.74338670790596,1.0,125.93560728154496,1.0,98.2020229880246,1.0,69.47668864415417,1.0,54.07884002390963,1.0,42.97387966484709,1.0,34.33965068708507,1.0,25.656076040363978,1.0,18.520592728696208,1.0,12.27525287350307,1.0,6.122132832895431,0.0,0.0,0.0,9.0798589897,1.93986964990073
prod_ours,2023-24,42,2023-10-21,1,12.397888073307797,30.0,46.032198275636524,0.04515148022516606,469.3523840176965,1.0,292.860327075928,1.0,199.07772380947776,1.0,128.07224906465942,1.0,93.82364035885226,1.0,70.74342380762141,1.0,54.282839141348376,1.0,41.75968860614759,1.0,29.59030869232791,0.0,19.140043202819655,0.0,9.3123126148107,0.0,0.0,0.0,13.3543262762,2.5950970880660935
prod_ours,2023-24,42,2023-10-21,2,22.002943278601574,81.0,49.99741813531268,0.12778173288288772,1205.063232811257,1.0,688.7417962983278,1.0,417.42154613326346,1.0,239.76418176201048,1.0,162.73275671796281,1.0,118.66077777719639,1.0,88.22692349169462,1.0,65.84807392489336,1.0,46.11483082953576,0.0,29.415848934944627,0.0,14.22329891808537,0.0,0.0,0.0,23.4489258744,3.1356221763767134
prod_ours,2023-24,42,2023-10-21,3,33.59278634009147,89.0,57.28451340968101,0.26384068118999565,2351.977741054481,1.0,1424.9833471925456,1.0,848.2961577243759,1.0,452.05712410697225,1.0,286.5134086660017,1.0,193.9424340486458,1.0,140.20108933541292,1.0,101.59499227203834,1.0,71.34225049654745,1.0,44.89564077456649,0.0,21.603059092169893,0.0,0.0,0.0,27.4539032424,3.543645173046591
prod_ours,2023-24,50,2023-10-21,2,6.610666156363931,2.0,3.8916273331747506,0.6656802271686983,696.6012926382804,1.0,416.4041246496983,1.0,235.49004084128617,1.0,111.68884094703576,1.0,62.51947986936801,1.0,36.97045966516013,1.0,23.349763999048506,1.0,15.566509332699002,1.0,9.628348357503084,1.0,5.837440999762126,1.0,3.7534583374498593,0.0,0.0,0.0,1.0722385295,2.0295507050153785
prod_ours,2023-24,50,2023-10-21,3,9.559707244047866,5.0,5.77700901450185,1.0607388966502644,758.7331072679549,1.0,481.3999949941337,1.0,314.7084036080521,1.0,171.23160265968903,1.0,101.18231066254351,1.0,62.51947986936801,1.0,40.86208699833488,1.0,27.09177461005947,1.0,15.586653327785763,1.0,9.590899337211987,1.0,3.8916273331747506,1.0,0.0,0.0,2.3275769444,2.3570455547922955
prod_ours,2023-24,56,2023-10-21,1,3.3840715889667443,1.0,5.657610425003584,0.12356370424009697,114.76710377804393,1.0,74.04634000236305,1.0,49.665228050365464,1.0,31.116857337519715,1.0,21.727437553644055,1.0,16.713542433480523,1.0,12.338017769768399,0.0,8.828238752157226,0.0,6.882257414871156,0.0,4.3552970339968065,0.0,2.0855247639861094,0.0,0.0,0.0,1.8078588339000001,1.4779778791124665
prod_ours,2023-24,56,2023-10-21,2,3.1517551108956665,5.0,6.179767126510058,0.21184267653103345,159.7911214140458,1.0,103.84547683258234,1.0,70.43432341688192,1.0,44.14119376078613,1.0,30.173922266685786,1.0,22.050416609238503,1.0,16.972831275010755,1.0,12.2581559208411,1.0,8.76769793869355,1.0,5.817334122858184,1.0,2.828805212501792,1.0,0.0,0.0,1.3611199509,1.4235311631259866
prod_ours,2023-24,56,2023-10-21,3,3.702604209670366,9.0,5.657610425003584,0.12356370424009697,162.1848321834361,1.0,110.35298440196533,1.0,78.26361087921626,1.0,48.55531313686474,1.0,34.31415756207068,1.0,24.71906850604023,1.0,18.963087073775903,1.0,14.125182003451561,1.0,9.71106262737295,1.0,6.1797671265100576,1.0,3.0284598348200404,0.0,0.0,0.0,2.630842503,1.5481164424303082
